
Project								Material	Description	Requirement Element	Receipt Element	Receipt Element No.	Receipt Element Item	Rec./reqd qty	Target Quantity	Release/Creation	Bas. start date	Receipt Date	Requirements Date	MRP Controller	Reqmt Element Number	InhseProdTime	Purch. Group	Base Unit	Pl. Deliv. Time
			10046534					10046534	FLANGE PROTECTOR - 7 1/16" 10KSI	DepReq	QM-lot	        80000114386		-1	              1		24.10.2022	24.10.2022	26.05.2023	C01	            10456807		BC4	EA	            140
			10354933					10354933	HEX SCR,3/4-10x2.1/8-FT,A320 L7	DepReq	POitem	         4501732885	                 210	-4	             68			09.11.2022	26.05.2023	P01	            10456807		BC5	EA	            164
			10354934					10354934	HVY NUT,3/4-10,A194 GR.7	DepReq	POitem	         4501732885	                 160	-4	             75			17.11.2022	26.05.2023	P01	            10456807		BC5	EA	            164
			BBARR007018					BBARR007018	PL WSHR, 1/4, B18.22.1-A, AISI316	DepReq	PurRqs	           17464832	                  10	-14	             84	11.10.2022		07.03.2023	26.05.2023	P01	            10456807		BC5	EA	            135
			BBPOR091019					BBPOR091019	HVY NUT,1/4-20,AISI316	DepReq	PurRqs	           17449999	                  10	-7	             81	14.10.2022		08.02.2023	26.05.2023	P01	            10456807		BC5	EA	            160
			BBPFC029227					BBPFC029227	HEXSO SCR,1/4-20x3/4,AISI316	DepReq	POitem	         4501740877	                  30	-7	             51			29.11.2022	26.05.2023	P01	            10456807		BC5	EA	            189
			10082788					10082788	HEX CAP SCREW 1/2" X 1 1/2" AISI 316	DepReq	PurRqs	           17447925	                  10	-4	             20	06.10.2022		01.03.2023	26.05.2023	P01	            10456807		BC5	EA	            150
			BBPOR091001					BBPOR091001	HVY NUT, 1/2-13, AISI316	DepReq	ShpgNt	         4501739663	                  90	-4	             90			29.11.2022	26.05.2023	P01	            10456807		BC5	EA	            129
			BBARR034001					BBARR034001	EXTTH LK WSHR, 1/2, B18.21.1-A, AISI 316	DepReq	PurRqs	           17450227	                  10	-8	             20	14.10.2022		28.02.2023	26.05.2023	P01	            10456807		BC5	EA	            140
			BBARR034020					BBARR034020	ARR DENTADA 3/4" AISI 316	DepReq	PurRqs	           17447212	                  10	-8	             71	24.10.2022		28.02.2023	26.05.2023	L02	            10456807		BC5	EA	            150
			BBACA001021					BBACA001021	SCHACKLE HEAVY DUTY P-6036 GUNNEBO 25O T	DepReq	ProjSt			-1					26.05.2023	L01	            10456807		BC5	EA	            140
			10350906					10350906	QR CODE LABEL ROBUST 480 x 400 mm	DepReq	POitem	         4501733920	                  40	-1	             22			20.10.2022	26.05.2023	Y01	            10456807		BC5	EA	            200
			BBREB000001					BBREB000001	RIVET BLIND ÿ 3,2 X 8 MM 304	DepReq	ProjSt			-4					26.05.2023	C02	            10456807		BC5	EA	            150
			10238056					10238056	API STANDARD NAMEPLATE - 140 x 127	DepReq	ShpgNt	         4501733920	                  20	-1	              5			26.08.2022	26.05.2023	L02	            10456807		BC0	EA	            150
			10357835					10357835	MACH, A/P VCM T1 CONNECTOR INNER BODY	DepReq	PldOrd	          112488223		-1	              1	14.03.2023	21.03.2023	26.05.2023	26.05.2023	M22	            10456807	           45		EA

				10352481				10352481	PRE-CLAD, A/P VCM CONNECTOR INNER BODY	DepReq	POitem	         4501731119	                  20	-1	              3			15.12.2022	21.03.2023	U01	            10458275		BC3	EA	            189

			BB18-BS0303-01					BB18-BS0303-01	MACH, EXTERNAL BODY	DepReq	PldOrd	          112488196		-1	              1	28.02.2023	07.03.2023	26.05.2023	26.05.2023	M22	            10456807	           55		EA

				10350636				10350636	FORG, EXTERNAL BODY OF THE 9" CONECTOR	DepReq	POitem	         4501729693	                 260	-1	              3			21.12.2022	07.03.2023	F01	            10458283		BC2	EA	            210

			BB18-BS0303-02					BB18-BS0303-02	MACH, PISTON, CONNEC 9" 5000 PSI	DepReq	PurRqs	           17556521	                  10	-1	              1	31.01.2023		26.05.2023	26.05.2023	U02	            10456807	           35	BC8	EA	             90

				10350644				10350644	FORG, PISTON 9" CONNECTOR - 4130	SubReq	POitem	         4501728472	                  30	-1	              3			15.12.2022	31.01.2023	F01	            10458659		BC2	EA	            210

			BB18-BS0303-03					BB18-BS0303-03	MACH, ALIGNMENT RING	DepReq	PldOrd	          112488247		-1	              1	04.04.2023	12.04.2023	26.05.2023	26.05.2023	M22	            10456807	           30		EA

				BB26-BS0027-19				BB26-BS0027-19	FORG, GUIDE SLEEVE  - 4130 80 KSI	DepReq	ProjSt			-1					12.04.2023	F01	            10458054		BC2	EA	            210

			BB18-BS0303-05					BB18-BS0303-05	MACH, SEAL LOCKING KEY	DepReq	POitem	         4501739504	                  50	-3	             12			01.11.2022	26.05.2023	M01	            10456807		BC3	EA	            180
			BB18-BS0303-06					BB18-BS0303-06	MACH, ADAPTER 3/8" NPT	DepReq	PurRqs	           17369474	                  10	-2	             12	29.09.2022		14.03.2023	26.05.2023	U01	            10456807		BC3	EA	            140
			BB18-BS0143-57					BB18-BS0143-57	MACH, POSITION INDICATOR STEM	DepReq	POitem	         4501739315	                 170	-2	             18			18.11.2022	26.05.2023	U03	            10456807	            8	BC3	EA	            120
			10354931					10354931	ST BLT,1.1/8-8x5.1/4,A320 L7	DepReq	POitem	         4501732885	                 150	-20	            120			09.11.2022	26.05.2023	P01	            10456807		BC5	EA	            164
			BB91-BDD-069					BB91-BDD-069	MACH, LOCKING RING	DepReq	POitem	         4501743467	                  80	-1	              1			12.01.2023	26.05.2023	U01	            10456807	           40	BC8	EA	            120

				BB96-BFA-017				BB96-BFA-017	FORG, C TYPE RING - 4130 105 KSI	SubReq	ScPrSt			-1					19.08.2022	F01	            10273983		BC2	EA	            210

			BB91-BDE-209					BB91-BDE-209	4-1/16" SNX LONG SEAL	DepReq	PurRqs	           17445922	                  10	-1	              1	18.11.2022		24.02.2023	26.05.2023	U01	            10456807		BC8	EA	             75

				BBFJD002374				BBFJD002374	FORG, HOLLOW BAR, ÿ5.1/2" X ÿ3.1/2"	SubReq	ProjSt			-0,085					18.11.2022	F01	            10326555		BC2	M	            150

			BB91-BDE-532					BB91-BDE-532	MACH, SOFT LANDING BUSHING	DepReq	POitem	         4501737410	                  30	-4	             16			02.12.2022	26.05.2023	M01	            10456807		BC3	EA	            120
			BBGAX000109					BBGAX000109	POLYPAC PIP SEAL 50018000P750B(18"x0.5")	DepReq	ShpgNt	         4501727819	                  20	-1	             10			14.10.2022	26.05.2023	C03	            10456807		BC5	EA	            180
			BBGAX000110					BBGAX000110	POLYPAC PIP SEAL 50019000P750B(19"x0.5")	DepReq	ProjSt			-1					26.05.2023	C03	            10456807		B02	EA	            180
			BBGAX000111					BBGAX000111	PACKING POLYPACK PIP SEAL 50013500P750	DepReq	ShpgNt	         4501727819	                  30	-2	             20			14.10.2022	26.05.2023	C03	            10456807		B02	EA	            180
			BBGAX000202					BBGAX000202	PACKING POLYPACK STANDARD 50013500	DepReq	ShpgNt	         4501727819	                  50	-1	             10			14.10.2022	26.05.2023	C03	            10456807		B02	EA	            180
			BBANV000384					BBANV000384	O-RING, 177,17x5,33, NBR90A	DepReq	POitem	         4501744031	                  60	-1	             10			02.01.2023	26.05.2023	C02	            10456807		B02	EA	            150
			BBANV000969					BBANV000969	O-RING REF PARKER 2-453 90 SH A	DepReq	ProjSt			-1					26.05.2023	C02	            10456807		B02	EA	            180
			BBANV000970					BBANV000970	O-RING REF PARKER 2-457 90 SH A	DepReq	ProjSt			-2					26.05.2023	C02	            10456807		B02	EA	            180
			BBANV000634					BBANV000634	O-RING REF PARKER 2-465 90 SH A	DepReq	ShpgNt	         4501728377	                  10	-1	              7			21.11.2022	26.05.2023	C02	            10456807		B02	EA	             70
			BBPFE014227					BBPFE014227	CSK HEX SCR, 1/4-20x3/4-FT, AISI316	DepReq	ProjSt			-3					26.05.2023	P01	            10456807		BC5	EA	            150
			10354932					10354932	HVY NUT,1.1/8-8,A194 GR.7	DepReq	POitem	         4501732885	                 230	-20	            216			09.11.2022	26.05.2023	P01	            10456807		BC5	EA	            164
			BBBJS000005					BBBJS000005	HOLLOW HEX PIPE PLUG 3/8" AISI 316 NPTF	DepReq	ProjSt			-5					26.05.2023	C02	            10456807		BC5	EA	            159
			10065724					10065724	Ring type Joint Gaskets	DepReq	ShpgNt	         4501728126	                  10	-1	              3			11.01.2023	26.05.2023	C02	            10456807		B02	EA	             70
			10196703					10196703	MACH, OUTER BODY, SWIVEL 6", 10ksi CLAD	DepReq	PldOrd	          112503170		-1	              1	28.02.2023	07.03.2023	26.05.2023	26.05.2023	M21	            10456807	           55		EA	            120

				10352327				10352327	PRE-CLAD, OUTER BODY, SWIVEL 6" 10ksi	DepReq	POitem	         4501728472	                 380	-1	              2			15.12.2022	07.03.2023	Y01	            10459096	           10	BC2	EA	            114

			10196623					10196623	MACH,  INNER BODY, SWIVEL 6", 10ksi CLAD	DepReq	PldOrd	          112503133		-1	              1	28.02.2023	07.03.2023	26.05.2023	26.05.2023	M21	            10456807	           55		EA

				10352328				10352328	PRE-CLAD, INNER BODY, SWIVEL 6", 10ksi	DepReq	POitem	         4501728472	                 400	-1	              2			15.12.2022	07.03.2023	Y01	            10458903		BC2	EA	            240

			10100479					10100479	COAT/S,FLANGE CLAMP SWIVEL 7 1/16" 10KSI	DepReq	PurRqs	           17558705	                  10	-1	              2	14.02.2023		26.05.2023	26.05.2023	U01	            10456807		BC8	EA	             75

				10099944				10099944	FLANGE CLAMP SWIVEL 10KSI, MACHINING	SubReq	PurRqs	           17559420	                  10	-2	              2	28.10.2022		10.05.2023	14.02.2023	U01	            10426123		BC8	EA	            165

					10082072			10082072	FORG, HOLLOW BAR 19.1/4"/ 10" -4130-105k	SubReq	POitem	         4501728472	                 100	-0,260	          0,130			15.12.2022	28.10.2022	F01	            10426213		BC2	M	            210

			10124995					10124995	LOOSE FLANGE - SWIVEL - TUPI	DepReq	PurRqs	           17557682	                  10	-1	              2	23.01.2023		26.05.2023	26.05.2023	U01	            10456807	           20	BC8	EA	            100

				BBFJD002581				BBFJD002581	FORG, HOLLOW BAR, 19.3/8", 11.1/2", 4130	SubReq	POitem	         4501728472	                 260	-0,280	          0,140			15.12.2022	23.01.2023	F01	            10459230		BC2	M	            210

			10164568					10164568	MACH, MxM SEAL, SWIVEL 7", -18 TO 100∫C	DepReq	PurRqs	           17557285	                  10	-1	              2	25.01.2023		26.05.2023	26.05.2023	U02	            10456807	           90	BC8	EA	            100

				10091891				10091891	FORG, HOLLOW BAR, ÿ10" / 6", UNS N07718	SubReq	POitem	         4501728475	                  70	-0,220	          0,110			18.11.2022	25.01.2023	F01	            10458850		BC2	M	            189

			10185644					10185644	O-RING, PARKER 2-380 90 SH A	DepReq	ShpgNt	         4501732943	                  30	-2	             14			02.12.2022	26.05.2023	C02	            10456807		TS9	EA	            120
			10185598					10185598	S-SEAL - PARKER KB163 PSS P-447 I 1	DepReq	POitem	         4501732943	                  10	-1	              7			22.12.2022	26.05.2023	C02	            10456807		B02	EA	            180
			10185597					10185597	S-SEAL - PARKER KB163 PSS P-368 I 1	DepReq	POitem	         4501732943	                  20	-2	             14			07.02.2023	26.05.2023	C02	            10456807		B02	EA	            180
			10185894					10185894	BU-RING, 292,81x302,11x1,93, NBR90A	DepReq	POitem	         4501732943	                  40	-2	             14			11.11.2022	26.05.2023	C02	            10456807		TS9	EA	            120
			10354914					10354914	HEXSO SCR,1.1/2-8x4.7/8,A320 L7	DepReq	POitem	         4501732885	                 180	-12	             72			09.11.2022	26.05.2023	P01	            10456807		BC5	EA	            164
			BBMEG005065					BBMEG005065	Earth strap_RSCMMB	DepReq	PurRqs	           17560633	                  10	-4	             80	24.10.2022		24.02.2023	26.05.2023	L02	            10456807		BC5	EA	            150
			BBPFS070232					BBPFS070232	HEX SCR, 5/16-18x3/4-FT, AISI316	DepReq	PurRqs	           17450187	                  10	-7	            106	24.10.2022		24.02.2023	26.05.2023	C03	            10456807		BC5	EA	            130
			BBARR034019					BBARR034019	EXTTH LK WSHR, 5/16, B18.21.1-A, AISI316	DepReq	PurRqs	           17560645	                  10	-14	            150	24.10.2022		07.02.2023	26.05.2023	L02	            10456807		BC5	EA	            120
			10353847					10353847	MACH, CLAMP FOR SHACKLE - 6036 250T	DepReq	PurRqs	           17557313	                  10	-1	              5	01.11.2022		24.02.2023	26.05.2023	U01	            10456807		BC4	EA	             90
			BBPFC034233					BBPFC034233	PF CIL SEXT INT 5/16" X 1" AISI 316	DepReq	PurRqs	           17448622	                  10	-1	             13	20.10.2022		19.12.2022	26.05.2023	P01	            10456807		BC5	EA	            160
			BBPOR091020					BBPOR091020	POR SEXT PES 5/16" AISI 316	DepReq	ProjSt			-1					26.05.2023	C03	            10456807		BC5	EA	            150
			10072741					10072741	MALE CONNECTOR OD 3/8" X 1/4" NPT	DepReq	ProjSt			-15					26.05.2023	C02	            10456807		BC0	EA	            159
			BBCTE001001					BBCTE001001	MALE ELBOW TUBE OD 3/8" x 3/8" NPT	DepReq	ProjSt			-6					26.05.2023	C02	            10456807		BC0	EA	            159
			BBAFI002003					BBAFI002003	TRILHO P/ FIXACAO TSN1 - H = 14,0 MM	DepReq	PurRqs	           17379452	                  10	-1	             12	29.09.2022		07.02.2023	26.05.2023	L02	            10456807		BC5	M	            159
			BBVAL000035					BBVAL000035	CHECK VALVE	DepReq	POitem	         4501730154	                  11	-3	             34			08.11.2022	26.05.2023	V01	            10456807		BC0	EA	            100
			BBTUB180003					BBTUB180003	TUBING SS ASTM A269 TP 316L SL 3/8" OD	DepReq	PurRqs	           17379442	                  10	-24	            312	30.09.2022		01.03.2023	26.05.2023	P02	            10456807		BC0	M	            159
			10072747					10072747	UNION TEE FOR TUBE OD 3/8"	DepReq	POitem	         4501744341	                  20	-4	             38			07.03.2023	26.05.2023	C02	            10456807		BC0	EA	            159
			10072596					10072596	MALE CONNECTOR 3/8" OD X 3/8" NPT	DepReq	ProjSt			-16					26.05.2023	C02	            10456807		BC0	EA	            159
			BBBJS000005					BBBJS000005	HOLLOW HEX PIPE PLUG 3/8" AISI 316 NPTF	DepReq	ProjSt			-1					26.05.2023	C02	            10456807		BC5	EA	            159
			10086075					10086075	CHECK VALVE OD3/8" - 6000PSI	DepReq	ProjSt			-1					26.05.2023	V01	            10456807		BC0	EA	            150
			10084200					10084200	CONNECTOR FOR TUBE OD 3/8"xOD 3/8"	DepReq	PurRqs	           17385595	                  10	-3	             95	02.10.2022		05.01.2023	26.05.2023	C02	            10456807		BC0	EA	            159
			10087578					10087578	MALE ADAPTER 3/8" NPT x JIC DASH 6	DepReq	PurRqs	           17304635	                  10	-3	             24	06.03.2023		15.06.2023	26.05.2023	C02	            10456807		BC5	EA	             78
			10087431					10087431	CAP JIC DASH 6	DepReq	POitem	         4501744341	                  40	-3	             25			14.03.2023	26.05.2023	C02	            10456807		BC5	EA	            159
			BBAFI002001					BBAFI002001	FIXING SET 3/8î REF - PARKER	DepReq	PurRqs	           17560610	                  10	-20	            125	24.10.2022		29.03.2023	26.05.2023	L02	            10456807		BC5	EA	            150
			BBANV006004					BBANV006004	GUIDE RING PARKER MOLYGARD RF W2-1750-50	DepReq	ProjSt			-8					26.05.2023	C03	            10456807		BC5	EA	            180
			BB18-BS0303-04					BB18-BS0303-04	MACH, SOFT LANDING PISTON	DepReq	POitem	         4501745461	                  50	-4	              4			29.03.2023	26.05.2023	U01	            10456807		BC8	EA	             75

				BBFJD001287				BBFJD001287	FORG, ROUND BAR ÿ2" - 4130-80k	SubReq	ProjSt			-0,640					23.11.2022	F01	            10454445		BC2	M	            150
				BBFJD001287				BBFJD001287	FORG, ROUND BAR ÿ2" - 4130-80k	SubReq	ProjSt			-0,640					21.12.2022	F01	            10454447		BC2	M	            150

			BBANV000571					BBANV000571	ORING REF PARKER 2-323 90 SH A	DepReq	ProjSt			-4					26.05.2023	C03	            10456807		B02	EA	            180
