28.10.2022                                                                                                                                                                    Dynamic List Display                                                                                                                                                                                                                             1


	Purch.Req.	Item	PO	Item	Material	Short Text	Req. Date	Release Dt	Deliv.dt	PO Date	PGr	Quantity	Un	Created by	Plnt	Requisnr.	Chngd On	Crcy	C	Deliv.Date	I	Language	Manufact.	MPN	Des. Supp.	Supplier	 PDT	S	POrg	Info rec.	Ordered	TrackingNo	Reserv.no.	RevLev	SLoc	  Total Value	Valn Price	Valn Price
	17212365	  10			10346135	HYDR RIMS, LTPC 14W 12PRD	14.09.2022	10.03.2023	15.09.2023		BA1	      3	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230915	L	EN					189	N			     0		  10051170	01	0404	        0,03	     0,01	     0,00
	17212444	  10			BBPOR091002	HVY NUT, 5/8-11, AISI316	14.09.2022	01.11.2022	01.05.2023		BC5	    352	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230501		EN					159	N			     0			01	0404	      383,68	     1,09	     0,00
	17212465	  10			10083175	HEXSO SCR,5/8-11x2.1/4,AISI316	14.09.2022	03.11.2022	05.05.2023		BC5	    368	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230505		EN					159	N			     0			00	0404	    6.936,80	    18,85	     0,00
	17212703	  10			10062678	FORG,HOLLOW BAR Ø7.1/2"xØ5.3/8",4130-105	14.09.2022	14.09.2022	01.12.2022		BC2	  1,200	M	Forgins	5260	Forgins	26.10.2022	BRL	D	20221201		EN					150	N			     0	MULTIPLOS		01	0404	    9.400,50	 7.833,75	     0,00
	17213091	  10			10098378	HEX CAP SCREW 3/8" X 1 1/4" AISI 316	14.09.2022	03.11.2022	24.04.2023		BC5	     20	EA	Fasteners	5260	Fasteners	24.10.2022	BRL	D	20230424		EN					150	N			     0			00	0404	       75,60	     3,78	     0,00
	17213132	  10			BBREB000001	RIVET BLIND Ø 3,2 X 8 MM 304	14.09.2022	06.01.2023	28.06.2023		BC5	    132	EA	Connect. & E	5260	Connect. & E	29.09.2022	BRL	D	20230628		EN					150	N			     0			05	0404	       64,68	     0,49	     0,00
	17213892	  10			10123432	BRACKET, RETURN MANIFOLD	14.09.2022	14.09.2022	07.02.2023		BC4	      2	EA	Structures	5260	Structures	14.09.2022	BRL	D	20230207		EN					146	N			     0			03	0404	   19.716,74	 9.858,37	     0,00
	17217343	  10			BBARR034019	EXTTH LK WSHR, 5/16, B18.21.1-A, AISI316	14.09.2022	26.01.2023	20.06.2023		BC5	    143	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230620		EN					120	N			     0			04	0404	      288,86	     2,02	     0,00
	17217364	  10			10089437	RIMS TRANSFER 14  WAY 0 POP	14.09.2022	14.09.2022	15.05.2023		BA1	      4	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230515	L	EN	I3550	11-KS0629-08			255	N			     0		  10052490	04	0404	  114.111,04	28.527,76	     0,00
	17217365	  10			10089437	RIMS TRANSFER 14  WAY 0 POP	14.09.2022	02.12.2022	15.08.2023		BA1	      4	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230815	L	EN	I3550	11-KS0629-08			255	N			     0		  10052491	04	0404	  114.111,04	28.527,76	     0,00
	17217366	  10			10089437	RIMS TRANSFER 14  WAY 0 POP	14.09.2022	03.01.2023	15.09.2023		BA1	      3	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230915	L	EN	I3550	11-KS0629-08			255	N			     0		  10052492	04	0404	   85.583,28	28.527,76	     0,00
	17217440	  10			BBMEG005065	Earth strap_RSCMMB	14.09.2022	12.12.2022	01.06.2023		BC5	     36	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230601		EN					150	N			     0			03	0404	    1.170,36	    32,51	     0,00
	17217457	  10			BBMEG005065	Earth strap_RSCMMB	14.09.2022	29.11.2022	19.05.2023		BC5	     18	EA	Comerciais N	5260	Comerciais N	19.09.2022	BRL	D	20230519		EN					150	N			     0			03	0404	      585,18	    32,51	     0,00
	17217772	  10			10133136	SEAL, BX150, 72,19x9,30x9,30, NI825	14.09.2022	19.09.2022	10.02.2023		B02	    113	EA	MTP	5260	MTP	20.09.2022	BRL	D	20230210		EN					114	N			     0	ELN WI		05	0404	      113,00	     1,00	     0,00
	17217796	  10			BBPOR091016	HVY NUT, 3/8-16, AISI316	14.09.2022	29.09.2022	03.05.2023		BC5	    176	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230503		EN					192	N			     0			02	0404	      566,72	     3,22	     0,00
	17217821	  10			BBTUB180003	TUBING SS ASTM A269 TP 316L SL 3/8" OD	14.09.2022	10.10.2022	20.01.2023		BC0	    450	M	Tubing	5260	Tubing	07.10.2022	BRL	D	20230120		EN					 80	N			     0			01	0404	   16.420,50	    36,49	     0,00
	17218259	  10			BBPFS070232	HEX SCR, 5/16-18x3/4-FT, AISI316	14.09.2022	30.12.2022	31.05.2023		BC5	    143	EA	Commercials	5260	Commercials	17.09.2022	BRL	D	20230531		EN					130	N			     0			03	0404	      154,44	     1,08	     0,00
	17218319	  10			10182432	SET LINKAGE	14.09.2022	16.09.2022	15.03.2023		BC4	      2	EA	367270	5260	367270	27.09.2022	BRL	D	20230315		EN					180	N			     0			03	0404	        0,02	     0,01	     0,00
	17218321	  10			10109542	MEG BLOCK, JACKING AND MOUNTING SUPRT	14.09.2022	16.09.2022	15.03.2023		BC4	      4	EA	367270	5260	367270	27.09.2022	BRL	D	20230315		EN					180	N			     0			04	0404	        0,04	     0,01	     0,00
	17218465	  10			BBFJD001473	FORG, HOLLOW BAR Ø 5 3/4" - 4130	14.09.2022	07.10.2022	04.03.2023		BC2	  0,330	M	Forgins	5260	Forgins	14.09.2022	BRL	D	20230304		EN					150	N			     0	VERDADEIRA		01	0404	      717,55	 2.174,40	     0,00
	17220183	  10			10246758	CSTNG, ANODE 190X190X550, 50 kg	14.09.2022	26.09.2022	01.12.2022		BC5	      6	EA	Structures	5260	Structures	26.09.2022	BRL	D	20221201		EN					150	N			     0			00	0404	    1.512,00	   252,00	     0,00
	17220217	  10			10178728	HANDLE, ROV OP. CABLE HARNESS	14.09.2022	16.09.2022	15.03.2023		BC4	      2	EA	367270	5260	367270	27.09.2022	BRL	D	20230315		EN					180	N			     0			00	0404	        0,02	     0,01	     0,00
	17224585	  10			10099565	MALE STR CONN TUB OD 3/8"x13/16"-16UNF-2	14.09.2022	16.09.2022	15.03.2023		BC5	      4	EA	Connect. & E	5260	Connect. & E	16.09.2022	BRL	D	20230315		EN					159	N			     0			01	0404	    3.347,84	   836,96	     0,00
	17224586	  10			10099565	MALE STR CONN TUB OD 3/8"x13/16"-16UNF-2	14.09.2022	14.09.2022	21.02.2023		BC5	    218	EA	Connect. & E	5260	Connect. & E	26.09.2022	BRL	D	20230221		EN					159	N			     0			01	0404	  182.457,28	   836,96	     0,00
	17224631	  10			BB91-BDB-236	IDENTIFICATION PLATE  - PRODUTO	14.09.2022	31.01.2023	26.06.2023		BC5	     33	EA	Connect. & E	5260	Connect. & E	17.09.2022	BRL	D	20230626		EN					120	N			     0			F1	0404	    1.177,11	    35,67	     0,00
	17224674	  10			BBAFI002001	CONJUNTO DE FIXACAO  3/8" REF- PARKER	14.09.2022	09.12.2022	31.05.2023		BC5	     88	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230531		EN					150	N			     0			01	0404	    1.267,20	    14,40	     0,00
	17224701	  10			10099715	TUBE OD 3/8" X WT 0,065" SAF 2507	14.09.2022	26.09.2022	20.02.2023		BC5	    259	M	Tubing	5260	Tubing	26.09.2022	BRL	D	20230220		EN					159	N			     0			05	0404	   31.147,34	   120,26	     0,00
	17225042	  10			10362000	WLDMT, BUMPER TO ELECTRICAL CONNECTORS	15.09.2022	29.09.2022	20.03.2023		BC4	      5	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,05	     0,01	     0,00
	17225047	  10			10362000	WLDMT, BUMPER TO ELECTRICAL CONNECTORS	15.09.2022	01.11.2022	01.06.2023		BC4	      6	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230601		EN					150	N			     0			00	0404	        0,06	     0,01	     0,00
	17225053	  10			10362000	WLDMT, BUMPER TO ELECTRICAL CONNECTORS	15.09.2022	29.09.2022	20.03.2023		BC4	      1	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,01	     0,01	     0,00
	17225276	  10			10259018	RSCMMB PROTECTION COVER	15.09.2022	27.09.2022	25.03.2023		BC5	      3	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230325		EN					159	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17225279	  10			10259018	RSCMMB PROTECTION COVER	15.09.2022	19.01.2023	18.07.2023		BC5	      3	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230718		EN					159	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17225282	  10			10259018	RSCMMB PROTECTION COVER	15.09.2022	23.03.2023	22.09.2023		BC5	      3	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230922		EN					159	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17225285	  10			10259018	RSCMMB PROTECTION COVER	15.09.2022	24.05.2023	21.11.2023		BC5	      3	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20231121		EN					159	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17225288	  10			10259018	RSCMMB PROTECTION COVER	15.09.2022	20.10.2022	19.04.2023		BC5	      3	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230419		EN					159	N			     0			00	0404	    2.400,00	   800,00	     0,00
	17225345	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	21.09.2022	25.03.2023		BC4	      2	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20230325	L	EN					165	N			     0		  10064426	00	0404	        0,02	     0,01	     0,00
	17225346	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	01.11.2022	26.05.2023		BC4	      2	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20230526	L	EN					165	N			     0		  10064427	00	0404	        0,02	     0,01	     0,00
	17225347	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	20.01.2023	27.07.2023		BC4	      2	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20230727	L	EN					165	N			     0		  10064428	00	0404	        0,02	     0,01	     0,00
	17225349	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	13.02.2023	15.09.2023		BC4	      2	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20230915	L	EN					165	N			     0		  10064430	00	0404	        0,02	     0,01	     0,00
	17225350	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	04.02.2023	05.11.2023		BC4	      2	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20231105	L	EN					165	N			     0		  10064431	00	0404	        0,02	     0,01	     0,00
	17225351	  10			10358696	WLDMT, UMBILICAL NECK 9", UTM	15.09.2022	21.09.2022	25.03.2023		BC4	      3	EA	Tubing	5260	Tubing	16.09.2022	BRL	D	20230325	L	EN					165	N			     0		  10064432	00	0404	        0,03	     0,01	     0,00
	17225494	  10			10361562	MACH, BUMPER TO HYD CONN, UTM XMT	15.09.2022	29.09.2022	20.03.2023		BC4	      3	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,03	     0,01	     0,00
	17225497	  10			10361562	MACH, BUMPER TO HYD CONN, UTM XMT	15.09.2022	01.11.2022	01.05.2023		BC4	      3	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230501		EN					150	N			     0			00	0404	        0,03	     0,01	     0,00
	17225500	  10			10361562	MACH, BUMPER TO HYD CONN, UTM XMT	15.09.2022	01.12.2022	01.07.2023		BC4	      5	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230701		EN					150	N			     0			00	0404	        0,05	     0,01	     0,00
	17225505	  10			10361562	MACH, BUMPER TO HYD CONN, UTM XMT	15.09.2022	01.10.2022	26.03.2023		BC4	      1	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230326		EN					150	N			     0			00	0404	        0,01	     0,01	     0,00
	17225535	  10			10356893	WLDMT, RSCMMB STRUCTURE W/ ANODES, 4RIMS	15.09.2022	02.12.2022	15.04.2023		BC4	      1	EA	MTP	5260	MTP	15.09.2022	BRL	D	20230415	L	EN					114	N			     0		  10056833	00	0404	        0,01	     0,01	     0,00
	17225536	  10			10356893	WLDMT, RSCMMB STRUCTURE W/ ANODES, 4RIMS	15.09.2022	06.01.2023	23.05.2023		BC4	      1	EA	MTP	5260	MTP	15.09.2022	BRL	D	20230523	L	EN					114	N			     0		  10056834	00	0404	        0,01	     0,01	     0,00
	17225537	  10			10356893	WLDMT, RSCMMB STRUCTURE W/ ANODES, 4RIMS	15.09.2022	26.01.2023	12.06.2023		BC4	      1	EA	MTP	5260	MTP	15.09.2022	BRL	D	20230612	L	EN					114	N			     0		  10056835	00	0404	        0,01	     0,01	     0,00
	17225592	  10			10361561	WLDMT, SHACKLE STOP, UTM XMT	15.09.2022	25.09.2022	20.03.2023		BC4	     11	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,11	     0,01	     0,00
	17225603	  10			10361561	WLDMT, SHACKLE STOP, UTM XMT	15.09.2022	29.09.2022	20.03.2023		BC4	      2	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,02	     0,01	     0,00
	17225604	  10			10361989	WLDMT, BUMPER TO UTM XMT	15.09.2022	01.10.2022	25.03.2023		BC4	      3	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230325		EN					150	N			     0			00	0404	        0,03	     0,01	     0,00
	17225607	  10			10361989	WLDMT, BUMPER TO UTM XMT	15.09.2022	01.11.2022	02.05.2023		BC4	      3	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230502		EN					150	N			     0			00	0404	        0,03	     0,01	     0,00
	17225610	  10			10361989	WLDMT, BUMPER TO UTM XMT	15.09.2022	01.12.2022	01.07.2023		BC4	      5	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230701		EN					150	N			     0			00	0404	        0,05	     0,01	     0,00
	17225615	  10			10361989	WLDMT, BUMPER TO UTM XMT	15.09.2022	29.09.2022	20.03.2023		BC4	      1	EA	Tubing	5260	Tubing	15.09.2022	BRL	D	20230320		EN					150	N			     0			00	0404	        0,01	     0,01	     0,00
	17225815	  10			10356399	TRANSFORMER OIL - ENVIROTEMP FR3 200L	15.09.2022	27.04.2023	20.07.2023		BC7	    200	L	Control Syst	5260	Control Syst	17.10.2022	BRL	D	20230720		EN					 60	N			     0			00	0404	        2,00	     0,01	     0,00
	17225816	  10			10356399	TRANSFORMER OIL - ENVIROTEMP FR3 200L	15.09.2022	09.12.2022	01.03.2023		BC7	    200	L	Control Syst	5260	Control Syst	17.10.2022	BRL	D	20230301		EN					 60	N			     0			00	0404	        2,00	     0,01	     0,00
	17225828	  10			10359106	WLDMT, ACCUM LOWER STRUCTURE, CDHIQ	15.09.2022	15.09.2022	20.03.2023		BC4	      2	EA	Gen. MRP Con	5260	Gen. MRP Con	15.09.2022	BRL	D	20230320		EN					180	N			     0			00	0404	        0,02	     0,01	     0,00
	17225830	  10			10359106	WLDMT, ACCUM LOWER STRUCTURE, CDHIQ	15.09.2022	01.10.2022	02.05.2023		BC4	      2	EA	Gen. MRP Con	5260	Gen. MRP Con	15.09.2022	BRL	D	20230502		EN					180	N			     0			00	0404	        0,02	     0,01	     0,00
	17225832	  10			10359106	WLDMT, ACCUM LOWER STRUCTURE, CDHIQ	15.09.2022	15.09.2022	20.03.2023		BC4	      1	EA	Gen. MRP Con	5260	Gen. MRP Con	15.09.2022	BRL	D	20230320		EN					180	N			     0			00	0404	        0,01	     0,01	     0,00
	17226007	  10			10350906	QR CODE LABEL ROBUST 480 x 400 mm	15.09.2022	13.10.2022	25.05.2023		BC5	     22	EA	Gen. MRP Con	5260	Gen. MRP Con	17.09.2022	BRL	D	20230525		EN					200	N			     0			00	0404	        0,22	     0,01	     0,00
	17226272	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	20.10.2022	01.03.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20230301		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226274	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	26.01.2023	09.06.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20230609		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226276	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	16.03.2023	27.07.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20230727		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226278	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	26.04.2023	05.09.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20230905		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226280	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	23.05.2023	01.10.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20231001		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226282	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	29.06.2023	07.11.2023		BC4	      2	EA	MTP	5260	MTP	17.09.2022	BRL	D	20231107		EN					110	N			     0			00	0404	        0,02	     0,01	     0,00
	17226284	  10			10356895	WLDMT, PROTECTION SCMMB , 31 POSITIONS	15.09.2022	23.12.2022	03.05.2023		BC4	      3	EA	MTP	5260	MTP	17.09.2022	BRL	D	20230503		EN					110	N			     0			00	0404	        0,03	     0,01	     0,00
	17226537	  10			10282617	EARTH STRAP	15.09.2022	23.09.2022	15.01.2023		BC5	     24	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230115		EN					 91	N			     0			00	0404	    3.120,00	   130,00	     0,00
	17226549	  10			10282617	EARTH STRAP	15.09.2022	23.09.2022	15.01.2023		BC5	      6	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230115		EN					 91	N			     0			00	0404	      780,00	   130,00	     0,00
	17226825	  10			10216560	TURNBUCKLE_7/8", SHACKLE SHACKLE	15.09.2022	06.01.2023	26.05.2023		BC5	     20	EA	Lifting Comp	5260	Lifting Comp	17.09.2022	BRL	D	20230526		EN					118	N			     0			01	0404	  100.000,00	 5.000,00	     0,00
	17227018	  10			10357102	BX150 SPACER, 155 LG	15.09.2022	29.09.2022	05.02.2023		BC8	     20	EA	MTP	5260	MTP	19.09.2022	BRL	D	20230205	L	EN					100	N			     0		  10089090	00	0404	        0,20	     0,01	     0,00
	17227029	  10			10357104	BX150 SPACER, 200 LG	15.09.2022	29.09.2022	05.02.2023		BC8	     10	EA	MTP	5260	MTP	19.09.2022	BRL	D	20230205	L	EN					100	N			     0		  10088954	00	0404	        0,10	     0,01	     0,00
	17227183	  10			10345879	HOSE, 3/8" NB,5000 PSI, THERMOPLASTIC	15.09.2022	16.12.2022	31.05.2023		BC5	  1.823	M	Comerciais N	5260	Comerciais N	29.09.2022	BRL	D	20230531		EN		FDT-0326 (PRYSMIAN)			145	N			     0			00	0404	       18,23	     0,01	     0,00
	17227296	  10			10121541	HEX SCR,5/8-11x1.1/4,A193 B7M	15.09.2022	07.10.2022	30.03.2023		BC5	    106	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230330		EN					150	N			     0			00	0404	    5.151,60	    48,60	     0,00
	17227308	  10			10121541	HEX SCR,5/8-11x1.1/4,A193 B7M	15.09.2022	10.11.2022	01.05.2023		BC5	     24	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230501		EN					150	N			     0			00	0404	    1.166,40	    48,60	     0,00
	17227356	  10			10345502	HYDR RIMS,  I/B PARK 14W 12NPRD	15.09.2022	14.10.2022	15.05.2023		BA1	      4	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230515		EN					189	N			     0			01	0404	        0,04	     0,01	     0,00
	17227357	  10			10345502	HYDR RIMS,  I/B PARK 14W 12NPRD	15.09.2022	17.01.2023	15.08.2023		BA1	      4	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230815		EN					189	N			     0			01	0404	        0,04	     0,01	     0,00
	17227358	  10			10345502	HYDR RIMS,  I/B PARK 14W 12NPRD	15.09.2022	14.02.2023	15.09.2023		BA1	      3	EA	Control Syst	5260	Control Syst	15.09.2022	BRL	D	20230915		EN					189	N			     0			01	0404	        0,03	     0,01	     0,00
	17227473	  10			10357103	BX150 SPACER, 180 LG	15.09.2022	29.09.2022	05.02.2023		BC8	     10	EA	MTP	5260	MTP	19.09.2022	BRL	D	20230205	L	EN					100	N			     0		  10088892	00	0404	        0,10	     0,01	     0,00
	17227525	  10			10234655	WLDMT, SKIRT SCM SHORT	15.09.2022	22.09.2022	12.02.2023		BC4	      2	EA	Structures	5260	Structures	15.09.2022	BRL	D	20230212		EN					120	N			     0			01	0404	    2.800,00	 1.400,00	     0,00
	17227735	  10			BB17-080225-59	NUT HEX THIN 5/8"-18UNF, ST STL	15.09.2022	16.09.2022	01.02.2023		BC5	     24	EA	Connect. & E	5260	Connect. & E	17.09.2022	BRL	D	20230201		EN					150	N			     0			01	0404	   19.200,00	   800,00	     0,00
	17227794	  10			10314165	MACH, HOUSING ALIGNMENT	15.09.2022	16.09.2022	20.01.2023		BC3	     12	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230120		EN					114	N			     0			00	0404	        0,12	     0,01	     0,00
	17227806	  10			10314165	MACH, HOUSING ALIGNMENT	15.09.2022	19.09.2022	01.02.2023		BC3	      3	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230201		EN					114	N			     0			00	0404	        0,03	     0,01	     0,00
	17227809	  10			10314165	MACH, HOUSING ALIGNMENT	15.09.2022	07.10.2022	20.02.2023		BC3	      2	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230220		EN					114	N			     0			00	0404	        0,02	     0,01	     0,00
	17227832	  10			10051329	ANODE, SEM CAN END	15.09.2022	16.09.2022	01.02.2023		BC5	     12	EA	Comerciais N	5260	Comerciais N	17.09.2022	BRL	D	20230201		EN					150	N			     0			00	0404	   10.279,56	   856,63	     0,00
	17227907	  10			10314175	MACH, SHOCK ABSORBER	15.09.2022	14.09.2022	20.01.2023		BC3	      2	EA	ADSUBCON C/	5260	ADSUBCON C/	15.09.2022	BRL	D	20230120		EN					130	N			     0			00	0404	        0,02	     0,01	     0,00
	17228067	  10			10314166	MACH, ALIGNMENT PIN	15.09.2022	16.09.2022	20.01.2023		BC3	     12	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230120		EN					114	N			     0			00	0404	        0,12	     0,01	     0,00
	17228079	  10			10314166	MACH, ALIGNMENT PIN	15.09.2022	16.09.2022	20.01.2023		BC3	      3	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230120		EN					114	N			     0			00	0404	        0,03	     0,01	     0,00
	17228082	  10			10314166	MACH, ALIGNMENT PIN	15.09.2022	30.09.2022	15.02.2023		BC3	      2	EA	SubCon Machi	5260	SubCon Machi	16.09.2022	BRL	D	20230215		EN					114	N			     0			00	0404	        0,02	     0,01	     0,00
	17228169	  10			10136725	HEX SCR, 5/16-18x3/8, AISI316	15.09.2022	13.01.2023	05.07.2023		BC5	     12	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230705		EN					150	N			     0			01	0404	      258,84	    21,57	     0,00
	17228180	  10			10136725	HEX SCR, 5/16-18x3/8, AISI316	15.09.2022	10.11.2022	01.05.2023		BC5	      3	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230501		EN					150	N			     0			01	0404	       64,71	    21,57	     0,00
	17228224	  10			BB17-080130-12	SCR SOC HD SHOULDER 12MM(M10)X20MM LG	15.09.2022	26.10.2022	10.02.2023		BC5	     24	EA	Fasteners	5260	Fasteners	26.10.2022	BRL	D	20230210		EN					150	N			     0			00	0404	   19.200,00	   800,00	     0,00
	17228286	  10			10198496	ST BLT,3/4-10x3.7/8,A193 B7M	15.09.2022	19.10.2022	19.04.2023		BC5	     96	EA	Fasteners	5260	Fasteners	17.09.2022	BRL	D	20230419		EN					160	N			     0			00	0404	   12.480,00	   130,00	     0,00
	17228328	  10			10114465	FLG, ELEC STAB, Mach.	15.09.2022	29.09.2022	05.02.2023		BC8	     10	EA	SubCon Machi	5260	SubCon Machi	19.09.2022	BRL	D	20230205	L	EN					100	N			     0		  10089716	01	0404	    4.000,00	   400,00	     0,00
	17228645	  10			10351286	MACH, DOG KIT, 18.3/4" CONNECTOR	15.09.2022	29.09.2022	11.02.2023		BC8	     20	EA	MTP	5260	MTP	07.10.2022	BRL	D	20230211	L	EN					114	N			     0		  10090240	00	0404	        0,20	     0,01	     0,00
	17229340	  10	4501742048	  10	10203780	NUT HVY HEX, 2-8UN, 7	15.09.2022	02.06.2023	23.11.2023	22.09.2022	BC5	      2	EA	Fasteners	5260	Fasteners	16.09.2022	BRL	D	20231123		EN					150	B			     0			02	0404	        0,02	     0,01	     0,00
